concept:name,lifecycle:transition,org:resource,time:timestamp,Program,Course code,Grade,case:concept:name,case:variant,case:variant-index,case:creator
2502,complete,"Data science og datamangament, ing.bach.",2020-01-06 00:00:00+00:00,"Data science og datamangament, ing.bach.",2502,12,STNR008807,Variant 6826,6826,Fluxicon Disco
42577,complete,"Data science og datamangament, ing.bach.",2020-01-20 00:00:00+00:00,"Data science og datamangament, ing.bach.",42577,12,STNR008807,Variant 6826,6826,Fluxicon Disco
2405,complete,"Data science og datamangament, ing.bach.",2020-01-21 00:00:00+00:00,"Data science og datamangament, ing.bach.",2405,7,STNR008807,Variant 6826,6826,Fluxicon Disco
42430,complete,"Data science og datamangament, ing.bach.",2020-02-17 00:00:00+00:00,"Data science og datamangament, ing.bach.",42430,10,STNR008807,Variant 6826,6826,Fluxicon Disco
B01-20,complete,"Data science og datamangament, ing.bach.",2020-06-10 00:00:00+00:00,"Data science og datamangament, ing.bach.",B01-20,12,STNR008807,Variant 6826,6826,Fluxicon Disco
42586-1,complete,"Data science og datamangament, ing.bach.",2020-06-26 00:00:00+00:00,"Data science og datamangament, ing.bach.",42586-1,10,STNR008807,Variant 6826,6826,Fluxicon Disco
S42-05-3,complete,"Industriel økonomi og teknologiledelse, cand.polyt.",2017-07-24 00:00:00+00:00,"Industriel økonomi og teknologiledelse, cand.polyt.",S42-05-3,BE,STNR008847,Variant 6865,6865,Fluxicon Disco
11561,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11561,4,STNR008981,Variant 6994,6994,Fluxicon Disco
S11-02-1,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-04-03 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",S11-02-1,12,STNR008981,Variant 6994,6994,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2018-05-03 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,12,STNR008981,Variant 6994,6994,Fluxicon Disco
11561,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-07-07 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",11561,4,STNR009119,Variant 7105,7105,Fluxicon Disco
S12-07-1,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-10-27 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",S12-07-1,4,STNR009119,Variant 7105,7105,Fluxicon Disco
DE11-20,complete,"Arktisk byggeri og infrastruktur, ing.prof.bach.",2017-12-21 00:00:00+00:00,"Arktisk byggeri og infrastruktur, ing.prof.bach.",DE11-20,10,STNR009119,Variant 7105,7105,Fluxicon Disco
